unit_id,audience,bias,message,source,cantidad_caracteres,cargo,language_name,cantidad_arrobas,cantidad_hashtag,tiene_obama,tiene_obamacare,tiene_costs,tiene_venezuela,tiene_demandar,tiene_remember,tiene_stuck,tiene_higher,tiene_spawning,tiene_please,tiene_join,tiene_great,tiene_vote,tiene_share,tiene_applaud,tiene_clinton
766195449,national,neutral,support,facebook,269,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195468,national,neutral,support,facebook,111,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195473,national,neutral,support,facebook,54,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195479,national,neutral,support,facebook,139,Representative,English,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195490,national,neutral,support,facebook,46,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195493,national,partisan,attack,facebook,211,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195495,national,neutral,support,facebook,69,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195497,national,neutral,support,facebook,131,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195501,national,neutral,support,facebook,217,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766195518,national,neutral,support,facebook,249,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195519,constituency,neutral,support,facebook,341,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195521,national,neutral,support,facebook,408,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195522,national,neutral,support,facebook,394,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195526,national,neutral,attack,facebook,346,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195530,national,neutral,support,facebook,107,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195531,national,neutral,support,facebook,153,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195532,national,partisan,support,facebook,48,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195535,national,neutral,support,facebook,85,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195536,national,neutral,support,facebook,103,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195540,national,partisan,attack,facebook,121,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195544,national,partisan,attack,facebook,594,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195548,constituency,neutral,support,facebook,205,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766195554,national,neutral,support,facebook,43,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195559,national,neutral,support,facebook,192,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195560,national,neutral,support,facebook,371,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
766195561,constituency,neutral,support,facebook,150,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195562,national,neutral,support,facebook,1706,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195563,constituency,partisan,support,facebook,189,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195565,national,neutral,support,facebook,346,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195568,national,partisan,support,facebook,570,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195584,national,neutral,support,facebook,363,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195586,national,neutral,support,facebook,237,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195593,national,partisan,attack,facebook,79,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195597,national,neutral,attack,facebook,492,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195606,national,partisan,attack,facebook,185,Representative,English,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766195607,national,neutral,support,facebook,313,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195608,national,neutral,support,facebook,230,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766195609,national,partisan,support,facebook,490,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195612,national,neutral,support,facebook,150,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195614,national,neutral,attack,facebook,255,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195616,national,neutral,support,facebook,210,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195619,national,partisan,support,facebook,90,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195624,national,neutral,support,facebook,223,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195628,national,neutral,support,facebook,301,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195631,national,neutral,support,facebook,188,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195650,national,neutral,support,facebook,208,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195652,national,neutral,support,facebook,185,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195656,national,neutral,support,facebook,1360,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766195659,national,neutral,support,facebook,100,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195661,national,neutral,support,facebook,131,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195662,national,neutral,support,facebook,263,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766195664,constituency,partisan,support,facebook,118,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195665,national,neutral,support,facebook,285,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195672,national,neutral,support,facebook,200,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195677,national,neutral,support,facebook,246,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195680,national,neutral,support,facebook,240,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195684,national,neutral,support,facebook,293,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195685,national,neutral,support,facebook,226,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195698,national,neutral,support,facebook,446,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195708,constituency,neutral,support,facebook,141,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195721,national,neutral,support,facebook,123,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195724,national,partisan,attack,facebook,326,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195725,national,partisan,attack,facebook,215,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195726,national,neutral,support,facebook,251,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195727,national,partisan,attack,facebook,249,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195728,national,partisan,attack,facebook,193,Representative,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766195730,national,partisan,attack,facebook,203,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195736,national,partisan,attack,facebook,86,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195743,national,partisan,support,facebook,94,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195744,national,partisan,support,facebook,154,Representative,English,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766195747,national,partisan,attack,facebook,453,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195748,national,partisan,support,facebook,395,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195751,national,neutral,support,facebook,177,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195752,national,partisan,attack,facebook,168,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195755,national,partisan,attack,facebook,226,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195766,national,partisan,support,facebook,633,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195770,national,neutral,support,facebook,318,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195773,national,partisan,attack,facebook,446,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195781,national,partisan,attack,facebook,262,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195782,national,partisan,attack,facebook,97,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195793,national,neutral,support,facebook,236,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195801,national,neutral,support,facebook,150,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195804,constituency,partisan,support,facebook,388,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195808,national,neutral,support,facebook,126,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195810,national,neutral,support,facebook,234,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195818,national,neutral,support,facebook,598,Senator,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195821,national,neutral,support,facebook,174,Senator,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195824,constituency,neutral,support,facebook,317,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
766195831,national,neutral,support,facebook,46,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195833,national,neutral,support,facebook,119,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195840,national,neutral,attack,facebook,55,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195842,national,neutral,support,facebook,266,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195847,national,neutral,support,facebook,540,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195848,constituency,partisan,support,facebook,300,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195849,national,neutral,support,facebook,189,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195850,national,neutral,support,facebook,455,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195852,national,partisan,support,facebook,284,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195857,national,neutral,support,facebook,397,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195884,national,neutral,support,facebook,187,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195894,national,neutral,support,facebook,239,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195897,national,neutral,support,facebook,109,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195898,national,partisan,support,facebook,245,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195900,national,neutral,support,facebook,273,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766195901,national,partisan,support,facebook,198,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195911,constituency,neutral,support,facebook,726,Representative,English,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
766195913,national,partisan,attack,facebook,659,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195915,national,neutral,support,facebook,246,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195928,national,partisan,support,facebook,119,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195930,national,neutral,support,facebook,1163,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195935,national,neutral,support,facebook,178,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766195937,constituency,neutral,support,facebook,219,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195941,national,neutral,support,facebook,179,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195942,national,partisan,attack,facebook,211,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195946,national,neutral,support,facebook,185,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195950,national,neutral,support,facebook,212,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195951,national,partisan,attack,facebook,235,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195957,national,partisan,support,facebook,763,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766195958,national,neutral,support,facebook,409,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195960,national,partisan,support,facebook,457,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195970,national,partisan,support,facebook,84,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195974,national,neutral,support,facebook,275,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766195976,constituency,partisan,support,facebook,187,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195980,national,neutral,support,facebook,1020,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
766195986,national,neutral,support,facebook,133,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195995,national,partisan,attack,facebook,263,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195996,national,partisan,support,facebook,299,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
766196019,national,neutral,support,facebook,125,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196027,national,partisan,support,facebook,570,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196038,national,partisan,support,facebook,95,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196044,national,neutral,support,facebook,471,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196045,national,partisan,support,facebook,529,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196051,national,neutral,support,facebook,462,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766196055,national,neutral,support,facebook,928,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196061,constituency,neutral,support,facebook,746,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196064,national,neutral,support,facebook,161,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196066,national,neutral,support,facebook,187,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196072,national,neutral,support,facebook,183,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196080,national,partisan,support,facebook,430,Representative,English,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766196088,national,neutral,support,facebook,192,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196103,national,neutral,support,facebook,253,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196104,national,partisan,support,facebook,1151,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196105,national,neutral,support,facebook,30,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196106,constituency,partisan,support,facebook,199,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196120,national,partisan,attack,facebook,463,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196127,national,neutral,support,facebook,215,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196128,constituency,neutral,support,facebook,115,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196132,national,neutral,support,facebook,361,Representative,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766196147,national,neutral,support,facebook,117,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196151,national,neutral,attack,facebook,241,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766196156,national,partisan,attack,facebook,378,Representative,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766196157,national,neutral,support,facebook,250,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196161,national,neutral,support,facebook,198,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196165,national,neutral,support,facebook,575,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196173,national,neutral,support,facebook,105,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196175,national,partisan,support,facebook,137,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196181,national,neutral,support,facebook,124,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196187,national,neutral,support,facebook,226,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196194,national,neutral,support,facebook,142,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196200,national,neutral,support,facebook,187,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196203,national,neutral,support,facebook,194,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196220,national,neutral,support,facebook,199,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196222,national,partisan,support,facebook,360,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196224,national,neutral,support,facebook,197,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196225,national,partisan,support,facebook,369,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196226,national,neutral,support,facebook,248,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196231,national,neutral,support,facebook,542,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196235,national,neutral,support,facebook,101,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196243,national,neutral,support,facebook,212,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196261,national,neutral,support,facebook,669,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196265,national,neutral,support,facebook,430,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196266,national,partisan,support,facebook,350,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196267,national,neutral,support,facebook,302,Representative,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196268,national,neutral,support,facebook,166,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196279,national,neutral,support,facebook,868,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766196291,national,neutral,support,facebook,342,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196300,constituency,neutral,support,facebook,316,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196301,national,neutral,support,facebook,239,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196308,national,neutral,support,facebook,328,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196309,national,neutral,support,facebook,452,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196314,national,neutral,support,facebook,140,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196315,national,neutral,support,facebook,27,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196319,national,neutral,support,facebook,93,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196346,national,neutral,support,facebook,67,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196347,national,neutral,support,facebook,27,Representative,Desconocido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196350,constituency,neutral,support,facebook,101,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196363,national,neutral,support,facebook,653,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196366,national,neutral,support,facebook,226,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196367,national,neutral,support,facebook,486,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196369,national,neutral,support,facebook,121,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196371,national,partisan,support,facebook,71,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196376,national,neutral,support,facebook,270,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196378,national,neutral,support,facebook,133,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196380,national,neutral,support,facebook,419,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196382,national,partisan,attack,facebook,3087,Representative,English,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
766196391,national,neutral,support,facebook,253,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196392,national,partisan,support,facebook,293,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196401,national,neutral,support,facebook,274,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196403,national,neutral,support,facebook,451,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196408,national,neutral,support,facebook,398,Senator,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196409,constituency,partisan,attack,facebook,1035,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196412,national,neutral,support,facebook,381,Senator,English,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196415,national,neutral,support,facebook,195,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196421,national,partisan,support,facebook,199,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196428,national,neutral,support,facebook,294,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196431,national,partisan,attack,facebook,68,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196433,national,neutral,support,facebook,60,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766196434,national,neutral,support,facebook,353,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196435,national,neutral,support,facebook,374,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196436,national,neutral,support,facebook,506,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196448,national,neutral,support,facebook,351,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196449,national,neutral,support,facebook,347,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196451,national,neutral,support,facebook,597,Senator,English,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196455,national,neutral,support,facebook,471,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196471,national,partisan,support,facebook,313,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196474,national,partisan,support,facebook,601,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196475,national,neutral,support,facebook,243,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196477,national,neutral,support,facebook,381,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196479,national,neutral,support,facebook,628,Representative,English,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
766196481,national,neutral,support,facebook,236,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196483,national,neutral,support,facebook,224,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196484,national,neutral,support,facebook,155,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196486,national,neutral,support,facebook,280,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196491,national,neutral,support,facebook,54,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196495,national,neutral,support,facebook,323,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196500,national,neutral,support,facebook,229,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196503,national,neutral,support,facebook,335,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196506,national,neutral,support,facebook,151,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196519,national,neutral,support,facebook,42,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196527,national,partisan,attack,facebook,40,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
